"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.901853188E0,7.575283051E-1,-4.563152790E-1,2.792756081E0
1.906853188E0,6.873180866E-1,-5.495021343E-1,2.196783066E0
1.911853188E0,5.658828020E-1,-6.310064793E-1,1.627093315E0
1.916853188E0,5.920507908E-1,-6.937215328E-1,1.037216187E0
1.921853188E0,7.768432498E-1,-6.826102734E-1,4.722824097E-1
1.926853188E0,9.115272760E-1,-6.521623135E-1,8.283901215E-2
1.931853188E0,9.848989248E-1,-5.960340500E-1,-2.305355072E-1
1.936853188E0,1.009981155E0,-5.918221474E-1,-4.710197449E-1
1.941853188E0,1.019699812E0,-5.833754539E-1,-6.174612045E-1
1.946853188E0,9.256381989E-1,-4.812102318E-1,-5.795125961E-1
1.951853188E0,7.305927277E-1,-4.078397751E-1,-4.603738785E-1
1.956853188E0,5.929603577E-1,-3.522560596E-1,-3.725147247E-1
1.961853188E0,4.775426686E-1,-3.253018856E-1,-2.492113113E-1
1.966853188E0,4.600272477E-1,-3.292315006E-1,-9.547615051E-2
1.971853188E0,4.653724134E-1,-2.934985161E-1,8.550357819E-2
1.976853188E0,4.660511613E-1,-2.883980274E-1,2.268257141E-1
1.981853188E0,4.997197986E-1,-3.194704056E-1,3.458328247E-1
1.986853188E0,5.919497013E-1,-4.006617069E-1,3.799581528E-1
1.991853188E0,6.895862818E-1,-4.356803894E-1,4.882211685E-1
1.996853188E0,7.027502060E-1,-3.902602196E-1,6.277084351E-1
2.001853188E0,6.873559356E-1,-3.706798553E-1,6.183500290E-1
2.006853188E0,6.413059235E-1,-3.971896172E-1,5.640134811E-1
2.011853188E0,5.898356438E-1,-4.329164028E-1,4.602861404E-1
2.016853188E0,5.347124338E-1,-4.328610897E-1,3.501501083E-1
2.021853188E0,4.510675371E-1,-4.296555519E-1,2.449722290E-1
2.026853188E0,4.413393140E-1,-4.228835106E-1,6.226062775E-2
2.031853188E0,3.740589023E-1,-4.810090065E-1,-1.922664642E-1
2.036853188E0,3.730707765E-1,-5.005364418E-1,-4.719123840E-1
2.041853188E0,3.541444540E-1,-5.243480206E-1,-7.564430237E-1
2.046853188E0,3.400273919E-1,-5.384235382E-1,-1.087955475E0
2.051853188E0,3.026524186E-1,-5.620093346E-1,-1.384140968E0
2.056853188E0,3.086405396E-1,-5.672664642E-1,-1.641907692E0
2.061853188E0,3.545021415E-1,-5.595457554E-1,-1.853027821E0
2.066853188E0,4.130268097E-1,-5.244445801E-1,-2.137209415E0
2.071853188E0,4.233331680E-1,-5.168445110E-1,-2.458874702E0
2.076853188E0,3.930564523E-1,-5.341682434E-1,-2.691410065E0
2.081853188E0,3.267178535E-1,-4.654057026E-1,-2.878794193E0
2.086853188E0,2.592368126E-1,-4.174158573E-1,-3.038712978E0
2.091853188E0,1.891262531E-1,-3.781821728E-1,-3.162418365E0
2.096853188E0,1.324579716E-1,-3.534479141E-1,-3.281572819E0
2.101853188E0,1.084824800E-1,-3.167579174E-1,-3.338263512E0
2.106853188E0,7.504189014E-2,-2.914109230E-1,-3.325085640E0
2.111853188E0,1.675728559E-1,-3.113114834E-1,-3.283802509E0
2.116853188E0,3.785492182E-1,-3.741593361E-1,-3.119209290E0
2.121853188E0,4.391256571E-1,-3.031370640E-1,-2.892542839E0
2.126853188E0,5.022648573E-1,-2.261745930E-1,-2.668007851E0
2.131853188E0,6.678578854E-1,-2.435238361E-1,-2.517541409E0
2.136853188E0,6.683275700E-1,-1.459131241E-1,-2.176438808E0
2.141853188E0,6.299020052E-1,-5.652213097E-2,-1.914187431E0
2.146853188E0,9.313470125E-1,-1.984970570E-1,-1.801209450E0
2.151853188E0,9.395427704E-1,-1.180820465E-1,-1.565476894E0
2.156853188E0,8.642007113E-1,-9.416580200E-3,-1.516534805E0
2.161853188E0,1.064788461E0,-1.175744534E-1,-1.611301899E0
2.166853188E0,1.050862789E0,-8.747458458E-2,-1.489343643E0
2.171853188E0,7.411863804E-1,1.885795593E-1,-1.445016384E0
2.176853188E0,6.232504845E-1,2.680733204E-1,-1.503581047E0
2.181853188E0,7.586719990E-1,1.247911453E-1,-1.562324524E0
2.186853188E0,6.953134537E-1,1.668415070E-1,-1.373209953E0
2.191853188E0,4.467003345E-1,3.605039120E-1,-1.278520584E0
2.196853188E0,3.530611992E-1,4.698312283E-1,-1.343227863E0
2.201853188E0,3.498698473E-1,4.973185062E-1,-1.411273956E0
2.206853188E0,3.522570133E-1,4.969832897E-1,-1.451584816E0
2.211853188E0,2.991887331E-1,4.812943935E-1,-1.426775455E0
2.216853188E0,2.366923094E-1,4.799537659E-1,-1.392297745E0
2.221853188E0,1.398164034E-1,4.772346020E-1,-1.291336060E0
2.226853188E0,1.055765152E-1,5.260832310E-1,-1.248978138E0
2.231853188E0,9.207916260E-2,6.182994843E-1,-1.180144787E0
2.236853188E0,4.656481743E-2,7.285542488E-1,-1.082307816E0
2.241853188E0,-1.201581955E-2,8.210341930E-1,-1.003778458E0
2.246853188E0,-6.755852699E-2,8.885312080E-1,-9.471321106E-1
2.251853188E0,-1.200251579E-1,9.010546207E-1,-8.343505859E-1
2.256853188E0,-1.329982281E-1,8.796508312E-1,-7.571115494E-1
2.261853188E0,-1.220006943E-1,8.553504944E-1,-7.435741425E-1
2.266853188E0,-1.076900959E-1,8.619477749E-1,-6.655349731E-1
2.271853188E0,-1.440572739E-1,8.384270668E-1,-5.884437561E-1
2.276853188E0,-2.171139717E-1,8.255476952E-1,-4.756994247E-1
2.281853188E0,-2.859947681E-1,8.126070499E-1,-3.109560013E-1
2.286853188E0,-3.106467724E-1,8.030862808E-1,-1.167535782E-1
2.291853188E0,-3.804874420E-1,7.809367180E-1,2.040519714E-1
2.296853188E0,-3.987085819E-1,7.227892876E-1,5.724372864E-1
2.301853188E0,-3.568279743E-1,6.866455078E-1,8.769855499E-1
2.306853188E0,-3.701882362E-1,6.739871502E-1,1.200454712E0
2.311853188E0,-4.501135349E-1,7.040119171E-1,1.527070045E0
2.316853188E0,-5.529749393E-1,7.452702522E-1,1.793634415E0
2.321853188E0,-7.039909363E-1,8.098094463E-1,1.935936928E0
2.326853188E0,-8.231923580E-1,8.368537426E-1,1.991300583E0
2.331853188E0,-9.231910706E-1,8.481161594E-1,1.967336655E0
2.336853188E0,-1.003450394E0,8.029127121E-1,1.871374130E0
2.341853188E0,-1.070348501E0,7.300212383E-1,1.753386497E0
2.346853188E0,-1.066283941E0,6.391088963E-1,1.575281143E0
2.351853188E0,-9.979395866E-1,5.755231380E-1,1.359961510E0
2.356853188E0,-8.685564995E-1,5.528988838E-1,1.154232979E0
2.361853188E0,-6.966819763E-1,5.287840366E-1,9.543504715E-1
2.366853188E0,-5.625016689E-1,5.019209385E-1,7.687473297E-1
2.371853188E0,-4.687514305E-1,4.447786808E-1,5.873117447E-1
2.376853188E0,-4.539699554E-1,4.038178921E-1,4.390077591E-1
2.381853188E0,-4.989974499E-1,3.814337254E-1,2.993965149E-1
2.386853188E0,-5.856952667E-1,4.106109142E-1,1.831226349E-1
2.391853188E0,-7.364804745E-1,4.135317802E-1,1.093845367E-1
2.396853188E0,-9.573113918E-1,4.588339329E-1,1.101913452E-1
2.401853188E0,-1.221957445E0,5.024218559E-1,2.135248184E-1
2.406853188E0,-1.502586126E0,5.321431160E-1,4.618368149E-1
2.411853188E0,-1.689148188E0,5.603842735E-1,8.661289215E-1
2.416853188E0,-1.809442520E0,5.351302624E-1,1.404102325E0
2.421853188E0,-1.898150206E0,4.382600784E-1,2.158968925E0
2.426853188E0,-1.916683435E0,3.073365688E-1,3.028351784E0
2.431853188E0,-1.818111897E0,1.630990505E-1,3.872361183E0
2.436853188E0,-1.646099806E0,2.192783356E-2,4.570446968E0
2.441853188E0,-1.447879076E0,-1.146678925E-1,4.981027603E0
2.446853188E0,-1.282987595E0,-2.349183559E-1,5.061288834E0
2.451853188E0,-1.200501919E0,-3.270976543E-1,4.901108742E0
2.456853188E0,-1.179343939E0,-4.268970490E-1,4.536170006E0
2.461853188E0,-1.168951035E0,-5.304174423E-1,3.997335434E0
2.466853188E0,-1.196001053E0,-6.391284466E-1,3.286957741E0
2.471853188E0,-1.208836079E0,-7.426769733E-1,2.497707367E0
2.476853188E0,-1.179173470E0,-8.221457005E-1,1.705780983E0
2.481853188E0,-1.073607206E0,-8.240559101E-1,1.007882118E0
2.486853188E0,-9.228844643E-1,-8.411624432E-1,3.982353210E-1
2.491853188E0,-8.283267021E-1,-7.990157604E-1,-1.379060745E-1
2.496853188E0,-7.654840946E-1,-7.453634739E-1,-5.656509399E-1
2.501853188E0,-7.251772881E-1,-7.058928013E-1,-8.738346100E-1
2.506853188E0,-7.285289764E-1,-6.946716309E-1,-1.077560425E0
2.511853188E0,-7.914185524E-1,-7.340517044E-1,-1.196523190E0
2.516853188E0,-8.620295525E-1,-7.565932274E-1,-1.207098007E0
2.521853188E0,-9.376664162E-1,-7.782990932E-1,-1.120659351E0
2.526853188E0,-9.624106884E-1,-8.269743919E-1,-9.615936279E-1
2.531853188E0,-9.743955135E-1,-8.614912033E-1,-7.538232803E-1
2.536853188E0,-9.474112988E-1,-8.997764587E-1,-4.678268433E-1
2.541853188E0,-8.965816498E-1,-9.141745567E-1,-1.414699554E-1
2.546853188E0,-8.718378544E-1,-9.280076027E-1,1.544351578E-1
2.551853188E0,-8.444211483E-1,-9.112894535E-1,3.977403641E-1
2.556853188E0,-8.488647938E-1,-8.606853485E-1,5.927486420E-1
2.561853188E0,-8.922307491E-1,-8.056385517E-1,7.351417542E-1
2.566853188E0,-9.726941586E-1,-8.028590679E-1,8.192300797E-1
2.571853188E0,-1.062339306E0,-8.156764507E-1,8.398571014E-1
2.576853188E0,-1.152285099E0,-8.520617485E-1,7.714080811E-1
2.581853188E0,-1.187309027E0,-8.808641434E-1,6.557722092E-1
2.586853188E0,-1.171719074E0,-8.791279793E-1,5.145845413E-1
2.591853188E0,-1.146753073E0,-8.667509556E-1,3.639545441E-1
2.596853188E0,-1.105920792E0,-8.636868000E-1,2.232475281E-1
2.601853188E0,-1.022527695E0,-8.479871750E-1,9.220504761E-2
2.606853188E0,-9.047346115E-1,-8.339345455E-1,-2.876281738E-2
2.611853188E0,-7.670404911E-1,-8.293368816E-1,-1.495752335E-1
2.616853188E0,-6.572537422E-1,-8.183608055E-1,-2.500171661E-1
2.621853188E0,-5.268824100E-1,-7.980921268E-1,-3.475551605E-1
2.626853188E0,-4.098510742E-1,-7.707564831E-1,-4.336929321E-1
2.631853188E0,-2.865066528E-1,-7.476892471E-1,-5.328369141E-1
2.636853188E0,-1.085529327E-1,-6.734344959E-1,-6.826705933E-1
2.641853188E0,1.181547642E-1,-6.454248428E-1,-7.935495377E-1
2.646853188E0,2.742750645E-1,-6.373965740E-1,-9.310913086E-1
2.651853188E0,3.433587551E-1,-6.366076469E-1,-1.077928543E0
2.656853188E0,3.475272655E-1,-6.261994839E-1,-1.216938972E0
2.661853188E0,3.740611076E-1,-5.987801552E-1,-1.396473885E0
2.666853188E0,4.554147720E-1,-5.653033257E-1,-1.600851536E0
2.671853188E0,5.989098549E-1,-5.109534264E-1,-1.781448841E0
2.676853188E0,7.637128830E-1,-4.882850647E-1,-1.959739685E0
2.681853188E0,9.107078314E-1,-4.753775597E-1,-2.105783939E0
2.686853188E0,1.020465255E0,-4.744439125E-1,-2.262589455E0
2.691853188E0,1.073410511E0,-4.811398983E-1,-2.349040985E0
2.696853188E0,1.052785873E0,-4.698410034E-1,-2.449273109E0
2.701853188E0,1.000224710E0,-4.470918179E-1,-2.511361122E0
2.706853188E0,9.564976692E-1,-3.926467896E-1,-2.526056290E0
2.711853188E0,9.188255072E-1,-3.465962410E-1,-2.496604919E0
2.716853188E0,8.734985590E-1,-2.788889408E-1,-2.480370045E0
2.721853188E0,8.269895315E-1,-2.032091618E-1,-2.466018200E0
2.726853188E0,7.523308992E-1,-1.249387264E-1,-2.448106289E0
2.731853188E0,6.607794762E-1,-4.488205910E-2,-2.401453495E0
2.736853188E0,5.963895321E-1,8.198499680E-3,-2.364418983E0
2.741853188E0,5.226209164E-1,3.671288490E-2,-2.274452686E0
2.746853188E0,4.469252825E-1,5.725097656E-2,-2.098127365E0
2.751853188E0,3.968069553E-1,8.518028259E-2,-1.862485886E0
2.756853188E0,3.474838734E-1,1.107761860E-1,-1.606222153E0
2.761853188E0,3.726419210E-1,1.735575199E-1,-1.362305164E0
2.766853188E0,4.316608906E-1,2.006750107E-1,-1.138910294E0
2.771853188E0,5.380636454E-1,2.050714493E-1,-9.628181458E-1
2.776853188E0,6.228057146E-1,1.798887253E-1,-8.264093399E-1
2.781853188E0,6.901404858E-1,1.486887932E-1,-7.172861099E-1
2.786853188E0,7.097907066E-1,1.295197010E-1,-6.936807632E-1
2.791853188E0,7.103333473E-1,1.124479771E-1,-7.029304504E-1
2.796853188E0,7.033613920E-1,1.293516159E-1,-7.419748306E-1
2.801853188E0,6.866227388E-1,1.629791260E-1,-7.910308838E-1
2.806853188E0,6.651148796E-1,2.297766209E-1,-8.152723312E-1
2.811853188E0,6.515080929E-1,2.702593803E-1,-8.447952271E-1
2.816853188E0,6.432056427E-1,3.037781715E-1,-8.431491852E-1
2.821853188E0,6.031469107E-1,3.341145515E-1,-8.154678345E-1
2.826853188E0,5.627650023E-1,3.719284534E-1,-7.394618988E-1
2.831853188E0,5.413358212E-1,4.157872200E-1,-6.938085556E-1
2.836853188E0,5.132595301E-1,4.058659077E-1,-5.906744003E-1
2.841853188E0,5.253500938E-1,3.725645542E-1,-4.700689316E-1
2.846853188E0,5.631562471E-1,3.287839890E-1,-3.262128830E-1
2.851853188E0,5.641136169E-1,2.654168606E-1,-1.880531311E-1
2.856853188E0,5.903563499E-1,1.987330914E-1,-5.624961853E-2
2.861853188E0,5.958464146E-1,1.523356438E-1,1.156797409E-1
2.866853188E0,5.916118622E-1,1.108105183E-1,2.603473663E-1
2.871853188E0,5.361888409E-1,9.315729141E-2,3.812770844E-1
2.876853188E0,4.533728361E-1,7.794547081E-2,4.951677322E-1
2.881853188E0,3.071650267E-1,6.288623810E-2,5.825662613E-1
2.886853188E0,2.371913195E-1,7.497191429E-2,5.925855637E-1
2.891853188E0,1.950632334E-1,1.117043495E-1,5.739040375E-1
2.896853188E0,1.947276592E-1,1.401164532E-1,5.138988495E-1
2.901853188E0,2.488653660E-1,1.398301125E-1,4.592723846E-1
2.906853188E0,2.801653147E-1,7.330346107E-2,3.351793289E-1
2.911853188E0,3.561112881E-1,-1.197552681E-2,2.196598053E-1
2.916853188E0,3.629138470E-1,-1.132955551E-1,1.118936539E-1
2.921853188E0,3.192996979E-1,-1.716814041E-1,-2.725601196E-3
2.926853188E0,2.756937742E-1,-1.889967918E-1,-9.737014771E-2
2.931853188E0,2.505691051E-1,-1.617479324E-1,-2.030019760E-1
2.936853188E0,2.572335005E-1,-1.166408062E-1,-2.610807419E-1
2.941853188E0,3.291724920E-1,-8.874702454E-2,-2.999811172E-1
2.946853188E0,4.198166132E-1,-8.566522598E-2,-2.696409225E-1
2.951853188E0,5.136296749E-1,-1.454348564E-1,-2.061538696E-1
2.956853188E0,6.302495003E-1,-1.717195511E-1,-1.432952881E-1
2.961853188E0,7.312804461E-1,-1.958553791E-1,-3.861904144E-2
2.966853188E0,8.377634883E-1,-2.328035831E-1,8.081722260E-2
2.971853188E0,9.440791607E-1,-2.516319752E-1,2.482566833E-1
2.976853188E0,9.938270450E-1,-2.808856964E-1,5.154962540E-1
2.981853188E0,9.641774297E-1,-3.056068420E-1,8.390970230E-1
2.986853188E0,8.920981288E-1,-2.970564365E-1,1.294089317E0
2.991853188E0,7.660100460E-1,-2.463955879E-1,1.783397675E0
2.996853188E0,6.575987339E-1,-2.020587921E-1,2.321278572E0
3.001853188E0,5.592219830E-1,-1.897346973E-1,2.899612427E0
3.006853188E0,4.010010958E-1,-2.048223019E-1,3.473517418E0
3.011853188E0,2.312251329E-1,-2.423715591E-1,3.982535362E0
3.016853188E0,1.193543673E-1,-3.127710819E-1,4.343215942E0
3.021853188E0,5.331230164E-2,-4.470632076E-1,4.557832718E0
3.026853188E0,7.349538803E-2,-5.946562290E-1,4.521498680E0
3.031853188E0,1.246069670E-1,-7.211890221E-1,4.338952065E0
3.036853188E0,2.192828655E-1,-7.713406086E-1,4.025855064E0
3.041853188E0,3.536322117E-1,-7.736694813E-1,3.615094185E0
3.046853188E0,5.152705908E-1,-7.430093288E-1,3.095953941E0
3.051853188E0,6.659127474E-1,-7.056493759E-1,2.546213150E0
3.056853188E0,7.430928946E-1,-6.086885929E-1,1.975615501E0
3.061853188E0,7.218400240E-1,-4.861328602E-1,1.448143959E0
3.066853188E0,7.155471444E-1,-4.654617310E-1,9.543666840E-1
3.071853188E0,7.724216580E-1,-5.327808857E-1,4.148464203E-1
3.076853188E0,6.647812128E-1,-5.176150799E-1,9.584903717E-2
3.081853188E0,6.098451614E-1,-4.764723778E-1,-1.939249039E-1
3.086853188E0,5.249254704E-1,-4.587628841E-1,-4.304189682E-1
3.091853188E0,3.654687405E-1,-4.953906536E-1,-5.411539078E-1
3.096853188E0,3.008909225E-1,-5.268006325E-1,-5.834093094E-1
3.101853188E0,3.539346457E-1,-4.782826900E-1,-5.565023422E-1
3.106853188E0,3.899698257E-1,-4.201982021E-1,-4.360227585E-1
3.111853188E0,3.773070574E-1,-3.901648521E-1,-2.641086578E-1
3.116853188E0,4.164731503E-1,-3.687579632E-1,-8.308410645E-2
3.121853188E0,4.660518169E-1,-3.394174576E-1,1.346340179E-1
3.126853188E0,4.547117949E-1,-3.147282600E-1,3.815717697E-1
3.131853188E0,3.975880146E-1,-3.256902695E-1,6.053714752E-1
3.136853188E0,3.380728960E-1,-3.516716957E-1,7.597837448E-1
3.141853188E0,2.338691950E-1,-3.548781872E-1,8.917512894E-1
3.146853188E0,1.613017321E-1,-3.377978802E-1,1.008288383E0
3.151853188E0,9.983968735E-2,-3.042924404E-1,9.764013290E-1
3.156853188E0,-2.979683876E-2,-2.073144913E-1,8.963098526E-1
3.161853188E0,-1.377367973E-1,-1.325542927E-1,7.184534073E-1
3.166853188E0,-2.054204941E-1,-9.853196144E-2,4.493827820E-1
3.171853188E0,-2.545568943E-1,-8.584475517E-2,1.376705170E-1
3.176853188E0,-1.847198009E-1,-7.239627838E-2,-3.100404739E-1
3.181853188E0,4.648089409E-2,-1.653437614E-1,-8.491401672E-1
3.186853188E0,2.089409828E-1,-2.647845745E-1,-1.402554035E0
3.191853188E0,2.603814602E-1,-3.338093758E-1,-1.922026634E0
3.196853188E0,2.031211853E-1,-3.351831436E-1,-2.418048859E0
3.201853188E0,1.778390408E-1,-2.583005428E-1,-2.863134861E0
3.206853188E0,1.724436283E-1,-2.404980659E-1,-3.301067829E0
3.211853188E0,2.014555931E-1,-2.196130753E-1,-3.675822735E0
3.216853188E0,1.523044109E-1,-1.741571426E-1,-4.117644310E0
3.221853188E0,3.801012039E-2,-7.000851631E-2,-4.578687668E0
3.226853188E0,-1.633260250E-1,5.880594254E-3,-4.808996677E0
3.231853188E0,-2.675867081E-1,4.751944542E-2,-4.787538052E0
3.236853188E0,-2.620983124E-1,3.621864319E-2,-4.461828709E0
3.241853188E0,-1.809694767E-1,2.199888229E-2,-3.944762230E0
3.246853188E0,-3.307056427E-2,-3.822326660E-3,-3.329087257E0
3.251853188E0,1.509282589E-1,9.846448898E-3,-2.684478760E0
3.256853188E0,2.553009987E-1,4.368257523E-2,-1.965752125E0
3.261853188E0,3.174641132E-1,9.372544289E-2,-1.276934147E0
3.266853188E0,2.834672928E-1,1.439766884E-1,-7.760705948E-1
3.271853188E0,2.128217220E-1,2.274999619E-1,-4.681892395E-1
3.276853188E0,1.776993275E-1,3.186178207E-1,-2.651119232E-1
3.281853188E0,1.926696301E-1,3.820159435E-1,-1.856498718E-1
3.286853188E0,2.812874317E-1,4.225258827E-1,-8.491230011E-2
3.291853188E0,4.013185501E-1,4.667394161E-1,5.838203430E-2
3.296853188E0,5.762414932E-1,4.774384499E-1,1.170949936E-1
3.301853188E0,6.237545013E-1,4.683170319E-1,5.809307098E-2
3.306853188E0,5.995962620E-1,4.861874580E-1,-7.562446594E-2
3.311853188E0,4.934744835E-1,5.385220051E-1,-2.316923141E-1
3.316853188E0,1.507253647E-1,5.862827301E-1,-4.302997589E-1
3.321853188E0,-2.588717937E-1,5.846109390E-1,-8.530416489E-1
3.326853188E0,-4.483504295E-1,6.461539268E-1,-1.352239609E0
3.331853188E0,-4.232797623E-1,7.284762859E-1,-1.723870277E0
3.336853188E0,-2.614557743E-1,7.554323673E-1,-1.936053753E0
3.341853188E0,-5.466818810E-2,7.860975266E-1,-2.037962914E0
3.346853188E0,1.157865524E-1,7.537469864E-1,-2.060122490E0
3.351853188E0,1.156337261E-1,7.605865002E-1,-1.974935532E0
3.356853188E0,-2.610182762E-2,8.323841095E-1,-1.759888649E0
3.361853188E0,-1.404333115E-1,9.138100147E-1,-1.523661137E0
3.366853188E0,-1.859109402E-1,9.624738693E-1,-1.311194420E0
3.371853188E0,-1.469266415E-1,1.037996054E0,-1.110282898E0
3.376853188E0,-1.825180054E-1,1.057976723E0,-9.089374542E-1
3.381853188E0,-2.285964489E-1,1.065217495E0,-7.208728790E-1
3.386853188E0,-2.096736431E-1,1.101811886E0,-4.905881882E-1
3.391853188E0,-2.163708210E-1,1.120449305E0,-2.662057877E-1
3.396853188E0,-2.820675373E-1,1.159411907E0,-2.754974365E-2
3.401853188E0,-3.392765522E-1,1.180944204E0,1.818027496E-1
3.406853188E0,-4.375598431E-1,1.198351622E0,3.497085571E-1
3.411853188E0,-4.843127728E-1,1.186901093E0,5.226593018E-1
3.416853188E0,-4.484605789E-1,1.137888670E0,6.376028061E-1
3.421853188E0,-3.874104023E-1,1.090138435E0,7.267656326E-1
3.426853188E0,-2.912611961E-1,1.011797190E0,8.061542511E-1
3.431853188E0,-1.726467609E-1,9.565842152E-1,8.691492081E-1
3.436853188E0,-1.561081409E-1,8.684544563E-1,9.026670456E-1
3.441853188E0,-2.666194439E-1,8.101758957E-1,1.014704704E0
3.446853188E0,-3.841731548E-1,7.848780155E-1,1.081743240E0
3.451853188E0,-4.991316795E-1,7.737112045E-1,1.165176392E0
3.456853188E0,-5.607643127E-1,7.906169891E-1,1.289436340E0
3.461853188E0,-5.895082951E-1,7.555520535E-1,1.409521103E0
3.466853188E0,-5.583856106E-1,7.256145477E-1,1.562092781E0
3.471853188E0,-5.840778351E-1,7.422764301E-1,1.740968704E0
3.476853188E0,-6.319608688E-1,6.966874599E-1,1.874796867E0
3.481853188E0,-6.380102634E-1,6.658148766E-1,1.985882759E0
3.486853188E0,-5.636839867E-1,6.487796307E-1,2.131439209E0
3.491853188E0,-5.004210472E-1,5.559232235E-1,2.210748672E0
3.496853188E0,-3.948967457E-1,4.599840641E-1,2.214558601E0
3.501853188E0,-2.622351646E-1,3.036389351E-1,2.188549042E0
3.506853188E0,-1.821322441E-1,1.864891052E-1,2.144296646E0
3.511853188E0,-1.768045425E-1,1.306443214E-1,1.957016945E0
3.516853188E0,-1.599531174E-1,1.028177738E-1,1.751133919E0
3.521853188E0,-1.601569653E-1,7.240366936E-2,1.511249542E0
3.526853188E0,-1.720564365E-1,8.747100830E-2,1.308566093E0
3.531853188E0,-1.994748116E-1,6.623864174E-2,1.046076775E0
3.536853188E0,-2.322645187E-1,4.821467400E-2,7.692461014E-1
3.541853188E0,-2.495062351E-1,6.221246719E-2,5.004634857E-1
3.546853188E0,-3.958821297E-1,9.859323502E-2,2.684946060E-1
3.551853188E0,-5.480544567E-1,1.317584515E-1,1.201534271E-2
3.556853188E0,-7.195582390E-1,2.000203133E-1,-1.961832047E-1
3.561853188E0,-9.202816486E-1,2.733950615E-1,-3.600168228E-1
3.566853188E0,-1.179520607E0,3.198800087E-1,-4.617109299E-1
3.571853188E0,-1.397447348E0,3.410463333E-1,-4.606952667E-1
3.576853188E0,-1.595120192E0,2.909746170E-1,-3.756504059E-1
3.581853188E0,-1.717218399E0,1.673631668E-1,-2.049655914E-1
3.586853188E0,-1.782229424E0,5.144619942E-2,1.078567505E-1
3.591853188E0,-1.803898811E0,1.808285713E-2,5.028257370E-1
3.596853188E0,-1.707597733E0,-1.162238121E-1,8.127393723E-1
3.601853188E0,-1.620693445E0,-1.814572811E-1,1.219815254E0
3.606853188E0,-1.443451881E0,-3.078978062E-1,1.574772835E0
3.611853188E0,-1.208736658E0,-4.467456341E-1,1.829794884E0
3.616853188E0,-9.404852390E-1,-6.068731546E-1,2.062083244E0
3.621853188E0,-6.879317760E-1,-7.047090530E-1,2.264493942E0
3.626853188E0,-5.058681965E-1,-7.970335484E-1,2.389926910E0
3.631853188E0,-3.885765076E-1,-9.035056829E-1,2.478295326E0
3.636853188E0,-3.066344261E-1,-9.860445261E-1,2.476049423E0
3.641853188E0,-2.114651203E-1,-1.036972880E0,2.403051376E0
3.646853188E0,-1.820287704E-1,-1.111859202E0,2.259804726E0
3.651853188E0,-1.846797466E-1,-1.198734164E0,2.049391747E0
3.656853188E0,-1.757435799E-1,-1.226009369E0,1.805423737E0
3.661853188E0,-2.355303764E-1,-1.142130971E0,1.540705681E0
3.666853188E0,-3.026702404E-1,-1.010485768E0,1.299649239E0
3.671853188E0,-3.854882717E-1,-9.413816929E-1,1.004062653E0
3.676853188E0,-3.651642799E-1,-8.831559420E-1,6.403579712E-1
3.681853188E0,-3.989603519E-1,-8.303644657E-1,4.552583694E-1
3.686853188E0,-4.466092587E-1,-8.050756454E-1,3.748216629E-1
3.691853188E0,-3.916161060E-1,-8.855211735E-1,2.739229202E-1
3.696853188E0,-2.525023222E-1,-9.695445299E-1,1.357297897E-1
3.701853188E0,-6.664669514E-2,-1.140081406E0,-4.231548309E-2
3.706853188E0,1.403750181E-1,-1.264726758E0,-3.176574707E-1
3.711853188E0,2.912995815E-1,-1.227604389E0,-4.049024582E-1
3.716853188E0,1.959160566E-1,-1.091267228E0,-2.432098389E-1
3.721853188E0,4.832100868E-2,-7.817382812E-1,-1.662330627E-1
3.726853188E0,-1.487016678E-2,-5.704689026E-1,-1.915330887E-1
3.731853188E0,1.314425468E-1,-6.306529045E-1,-2.982273102E-1
3.736853188E0,3.979699612E-1,-8.231225014E-1,-2.862930298E-1
3.741853188E0,5.293439627E-1,-8.869628906E-1,-2.302789688E-1
